playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8470600,2024,Ryan Suter,STL,D,5on5,62,65995.0,1345.0,5.78,0.47,0.51,0.46,0.5,0.46,0.5,216.0,48.83,2.04,2.43,14.01,1.63,28.05,20.85,2.01,2.05,2.02,5.0,5.0,42.0,27.0,48.0,117.0,11.0,1.0,4.0,0.0,12.0,0.0,20.0,32.0,41.0,68.0,10.0,20.0,0.0,24.0,12.0,49.0,64.0,5.0,0.0,1.38,0.66,0.0,1.0,0.0,0.0,116.61,69.0,68.66,37.0,0.5,0.7,0.27,2.27,2.28,2.25,1345.0,115.0,154.0,250.0,826.0,174.0,214.0,183.0,774.0,0.0,0.0,123967.0,20.0,4.0,2.0,61.0,474.47,38.59,37.37,38.8,37.57,454.0,193.0,280.0,927.0,49.0,36.0,5.0,490.0,115.0,42.0,13.42,14.29,10.88,25.0,14.0,10.0,926.2,647.0,647.46,6.12,7.44,7.61,37.1,37.36,36.89,560.9,43.54,42.25,44.28,42.95,519.0,256.0,321.0,1096.0,45.0,52.0,3.0,613.0,118.0,44.0,16.68,14.45,12.4,23.0,15.0,7.0,1103.4,775.0,783.31,7.2,9.14,9.14,41.59,42.1,41.45,81.49,77.01,1877.0,1867.0,3.41,0.17,91.0,11.0,65.0,9.0
8470600,2024,Ryan Suter,STL,D,4on5,62,7328.0,150.0,5.85,0.07,0.05,0.13,0.1,0.16,0.12,133.0,2.69,0.15,0.12,0.3,0.07,0.86,2.5,0.15,0.15,0.15,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,4.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,0.03,0.0,0.0,0.18,0.18,0.18,150.0,2.0,81.0,10.0,57.0,11.0,17.0,25.0,97.0,0.0,0.0,6556.0,0.0,0.0,0.0,1.0,21.31,1.18,1.17,1.18,1.17,25.0,4.0,2.0,31.0,0.0,0.0,0.0,27.0,2.0,0.0,0.93,0.25,0.0,0.0,0.0,0.0,31.0,29.0,29.0,0.21,0.0,0.0,1.39,1.39,1.38,112.02,16.37,14.94,16.37,14.94,103.0,50.0,55.0,208.0,22.0,12.0,2.0,97.0,34.0,22.0,2.5,4.19,9.68,7.0,3.0,12.0,208.0,153.0,153.0,2.59,2.91,2.91,16.05,16.05,14.88,0.85,16.68,20.0,177.0,0.14,0.01,2.0,1.0,2.0,1.0
8470600,2024,Ryan Suter,STL,D,5on4,62,369.0,28.0,1.48,0.75,0.91,0.75,0.86,0.86,0.84,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,1.0,2.0,22.0,4.0,2.0,3.0,19.0,0.0,0.0,5757.0,0.0,4.0,2.0,4.0,4.54,0.12,0.12,0.12,0.12,5.0,1.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.12,0.04,0.04,0.21,0.21,0.2,0.76,0.04,0.04,0.04,0.04,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.05,0.05,0.05,8.86,0.92,161.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
8482768,2024,Fedor Svechkov,NSH,C,other,30,303.0,7.0,4.96,0.3,0.54,0.53,0.61,0.6,0.56,52.0,0.88,0.39,0.06,0.13,0.04,0.29,0.09,0.32,0.39,0.32,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.39,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.0,0.39,0.02,0.02,0.02,7.0,2.0,0.0,0.0,5.0,2.0,1.0,1.0,3.0,0.0,0.0,1244.0,0.0,0.0,0.0,0.0,7.21,1.01,0.9,1.01,0.9,4.0,5.0,0.0,9.0,0.0,1.0,0.0,5.0,3.0,1.0,0.22,0.39,0.39,0.0,0.0,0.0,9.0,9.0,9.0,0.13,0.39,0.39,0.74,0.74,0.69,3.88,2.3,2.3,2.3,2.3,3.0,3.0,2.0,8.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.2,2.1,0.0,0.0,1.0,8.0,6.0,6.0,0.06,0.0,0.0,2.35,2.35,2.35,4.16,3.56,35.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8482768,2024,Fedor Svechkov,NSH,C,all,30,21552.0,466.0,7.54,0.53,0.49,0.51,0.52,0.52,0.51,291.0,49.97,5.88,3.74,12.56,1.69,25.59,17.54,5.59,5.81,5.52,1.0,2.0,39.0,28.0,22.0,89.0,9.0,6.0,7.0,0.0,6.0,0.0,18.0,30.0,33.0,61.0,2.0,4.0,66.0,23.0,4.0,31.0,46.0,11.0,10.0,1.26,1.27,3.35,2.0,3.0,1.0,88.15,67.0,66.26,10.0,0.84,1.28,2.65,4.06,4.03,3.96,466.0,59.0,12.0,70.0,325.0,69.0,70.0,51.0,276.0,66.0,115.0,87020.0,4.0,12.0,6.0,14.0,182.53,19.59,18.7,19.6,18.71,158.0,94.0,105.0,357.0,15.0,28.0,2.0,184.0,40.0,28.0,5.32,5.06,9.21,3.0,5.0,7.0,354.93,252.0,251.43,2.89,6.09,6.09,16.39,16.4,16.18,173.04,17.55,17.03,17.73,17.2,164.0,72.0,102.0,338.0,20.0,14.0,2.0,169.0,48.0,19.0,5.28,5.92,6.35,12.0,3.0,5.0,346.22,236.0,239.52,2.37,3.17,3.33,16.59,16.77,16.46,78.45,80.21,1514.0,1406.0,0.0,0.0,0.0,0.0,0.0,0.0
8482768,2024,Fedor Svechkov,NSH,C,5on5,30,19432.0,408.0,7.54,0.48,0.51,0.48,0.51,0.48,0.5,251.0,42.15,3.76,3.03,10.66,1.43,22.91,16.21,3.68,3.69,3.61,0.0,2.0,32.0,26.0,17.0,75.0,6.0,4.0,4.0,0.0,6.0,0.0,17.0,27.0,28.0,54.0,2.0,4.0,66.0,22.0,4.0,26.0,43.0,9.0,6.0,1.2,1.04,1.52,2.0,2.0,0.0,74.15,58.0,57.26,10.0,0.63,0.65,1.03,3.36,3.32,3.27,408.0,54.0,11.0,65.0,278.0,61.0,65.0,42.0,240.0,66.0,113.0,69119.0,4.0,12.0,6.0,14.0,149.54,13.72,13.35,13.73,13.36,131.0,79.0,90.0,300.0,10.0,16.0,2.0,161.0,30.0,19.0,4.81,3.76,5.16,3.0,3.0,4.0,297.93,210.0,209.43,2.14,3.16,3.16,12.72,12.72,12.59,163.8,14.92,14.41,15.11,14.58,155.0,68.0,100.0,323.0,19.0,14.0,2.0,163.0,45.0,15.0,5.07,5.6,4.24,12.0,3.0,4.0,331.22,223.0,226.52,2.22,3.17,3.33,13.82,14.0,13.69,49.18,47.88,1152.0,1090.0,0.95,0.35,18.0,9.0,15.0,7.0
8482768,2024,Fedor Svechkov,NSH,C,4on5,30,228.0,10.0,2.83,0.13,0.04,0.25,0.06,0.25,0.08,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,9.0,1.0,1.0,2.0,6.0,0.0,1.0,2201.0,0.0,0.0,0.0,0.0,0.72,0.01,0.01,0.01,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,2.28,0.09,0.09,0.09,0.09,2.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.06,0.0,0.0,0.15,0.15,0.15,0.23,4.99,4.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
8482768,2024,Fedor Svechkov,NSH,C,5on4,30,1589.0,41.0,7.35,0.96,0.88,0.94,0.85,0.91,0.85,144.0,6.95,1.73,0.65,1.77,0.23,2.38,1.24,1.59,1.73,1.59,1.0,0.0,7.0,1.0,5.0,13.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,2.0,3.0,0.06,0.23,1.44,0.0,1.0,1.0,13.0,8.0,8.0,0.0,0.18,0.63,1.23,0.68,0.68,0.67,41.0,3.0,0.0,5.0,33.0,5.0,3.0,6.0,27.0,0.0,0.0,5149.0,0.0,0.0,0.0,0.0,25.06,4.85,4.44,4.85,4.44,22.0,10.0,14.0,46.0,5.0,11.0,0.0,17.0,7.0,8.0,0.28,0.91,3.66,0.0,2.0,3.0,46.0,32.0,32.0,0.61,2.54,2.54,2.92,2.92,2.89,2.34,0.2,0.2,0.2,0.2,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.08,0.12,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.03,0.0,0.0,0.23,0.23,0.23,9.17,1.27,156.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8476438,2024,Brandon Saad,VGK,L,other,51,1486.0,22.0,7.23,0.54,0.61,0.6,0.62,0.56,0.59,154.0,0.65,0.04,0.06,0.11,0.02,0.62,0.15,0.04,0.04,0.04,0.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.01,0.0,0.0,0.05,0.05,0.05,22.0,6.0,3.0,3.0,10.0,7.0,0.0,4.0,11.0,0.0,1.0,3548.0,0.0,0.0,0.0,0.0,16.39,3.26,3.12,3.26,3.12,15.0,8.0,11.0,34.0,2.0,3.0,1.0,18.0,0.0,5.0,0.79,0.0,2.46,0.0,0.0,2.0,34.0,23.0,23.0,0.35,1.51,1.51,2.09,2.09,2.03,13.33,2.78,2.69,2.78,2.69,14.0,4.0,5.0,23.0,4.0,1.0,0.0,10.0,5.0,3.0,0.33,0.69,1.75,1.0,1.0,2.0,23.0,18.0,18.0,0.28,0.59,0.59,2.46,2.46,2.38,9.7,6.31,93.0,58.0,0.06,0.0,1.0,0.0,1.0,0.0
8476438,2024,Brandon Saad,VGK,L,all,51,44982.0,965.0,18.54,0.53,0.49,0.51,0.49,0.51,0.49,355.0,88.98,10.22,6.27,20.44,2.92,45.65,33.5,10.01,10.3,10.08,4.0,6.0,89.0,30.0,34.0,153.0,19.0,9.0,6.0,3.0,19.0,0.0,36.0,49.0,80.0,110.0,3.0,6.0,3.0,11.0,15.0,39.0,73.0,33.0,13.0,2.44,4.03,3.75,1.0,4.0,4.0,153.9,119.0,119.74,6.0,1.32,1.19,2.76,8.78,8.87,8.81,965.0,139.0,110.0,159.0,557.0,158.0,135.0,136.0,536.0,3.0,11.0,139881.0,6.0,12.0,6.0,14.0,393.11,35.97,35.19,36.05,35.26,378.0,164.0,213.0,755.0,32.0,33.0,4.0,418.0,88.0,36.0,12.52,10.73,12.72,8.0,11.0,13.0,754.31,542.0,542.47,5.45,7.22,7.05,34.37,34.46,34.01,377.24,31.65,30.94,31.9,31.19,351.0,168.0,198.0,717.0,44.0,30.0,2.0,397.0,95.0,27.0,11.42,11.4,8.84,11.0,24.0,9.0,721.09,519.0,522.65,5.08,4.9,4.87,31.86,32.16,31.68,109.32,113.22,2171.0,2217.0,0.0,0.0,0.0,0.0,0.0,0.0
8476438,2024,Brandon Saad,VGK,L,5on5,51,39449.0,849.0,18.54,0.51,0.51,0.5,0.5,0.5,0.5,328.0,84.91,9.96,5.95,19.52,2.77,42.58,32.22,9.75,10.04,9.82,3.0,3.0,85.0,28.0,26.0,139.0,15.0,9.0,6.0,3.0,19.0,0.0,34.0,45.0,76.0,104.0,3.0,6.0,3.0,11.0,15.0,35.0,68.0,32.0,13.0,2.28,3.93,3.75,1.0,4.0,4.0,139.9,113.0,113.74,6.0,1.25,1.19,2.76,8.45,8.53,8.48,849.0,114.0,101.0,154.0,480.0,140.0,129.0,114.0,466.0,3.0,10.0,115422.0,6.0,12.0,6.0,13.0,338.1,26.77,26.17,26.84,26.24,329.0,135.0,178.0,642.0,23.0,28.0,3.0,361.0,79.0,24.0,10.54,9.7,6.53,8.0,10.0,5.0,641.31,464.0,464.47,4.35,5.68,5.51,25.61,25.69,25.37,338.53,25.71,25.13,25.95,25.38,315.0,150.0,182.0,647.0,35.0,28.0,2.0,362.0,82.0,21.0,10.41,9.74,5.56,9.0,22.0,4.0,651.09,465.0,468.65,4.38,4.15,4.12,25.96,26.25,25.93,75.85,72.04,1765.0,1764.0,0.59,0.89,14.0,19.0,10.0,15.0
8476438,2024,Brandon Saad,VGK,L,4on5,51,1212.0,33.0,9.8,0.09,0.06,0.11,0.1,0.15,0.12,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,4.0,2.0,27.0,4.0,3.0,6.0,20.0,0.0,0.0,3903.0,0.0,0.0,0.0,1.0,2.83,0.24,0.24,0.24,0.24,2.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.11,0.13,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.03,0.0,0.0,0.27,0.27,0.27,15.96,2.44,2.39,2.44,2.39,15.0,8.0,8.0,31.0,4.0,0.0,0.0,15.0,5.0,3.0,0.39,0.52,1.53,1.0,0.0,3.0,31.0,23.0,23.0,0.32,0.0,0.0,2.76,2.76,2.71,0.59,9.44,14.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0
8476438,2024,Brandon Saad,VGK,L,5on4,51,2835.0,61.0,11.08,0.89,0.89,0.83,0.86,0.81,0.84,213.0,3.42,0.22,0.26,0.82,0.12,2.45,1.13,0.22,0.22,0.22,1.0,2.0,3.0,2.0,5.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,10.0,5.0,5.0,0.0,0.06,0.0,0.0,0.28,0.28,0.28,61.0,19.0,2.0,0.0,40.0,7.0,3.0,12.0,39.0,0.0,0.0,5829.0,0.0,0.0,0.0,0.0,34.89,5.43,5.38,5.43,5.38,31.0,19.0,23.0,73.0,6.0,2.0,0.0,36.0,8.0,6.0,1.08,0.9,3.45,0.0,1.0,5.0,73.0,50.0,50.0,0.71,0.03,0.03,6.12,6.12,6.05,8.63,0.65,0.65,0.65,0.65,7.0,5.0,3.0,15.0,1.0,1.0,0.0,9.0,3.0,0.0,0.21,0.44,0.0,0.0,1.0,0.0,15.0,12.0,12.0,0.1,0.16,0.16,0.59,0.59,0.59,9.91,1.17,156.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8475810,2024,Bryan Rust,PIT,R,other,52,3151.0,33.0,29.73,0.43,0.43,0.51,0.35,0.53,0.33,118.0,11.76,2.69,0.94,2.04,0.46,5.03,3.84,2.4,2.69,2.4,2.0,0.0,12.0,3.0,1.0,16.0,6.0,4.0,4.0,0.0,0.0,0.0,4.0,3.0,8.0,11.0,0.0,0.0,2.0,1.0,0.0,3.0,7.0,2.0,6.0,0.32,0.3,2.06,3.0,0.0,1.0,16.0,15.0,15.0,1.0,0.27,1.27,0.79,2.17,2.17,2.01,33.0,7.0,9.0,4.0,13.0,2.0,2.0,11.0,18.0,2.0,1.0,2221.0,0.0,0.0,0.0,6.0,48.13,11.91,10.53,11.91,10.53,40.0,25.0,20.0,85.0,11.0,7.0,1.0,34.0,13.0,18.0,1.34,1.8,8.77,4.0,2.0,5.0,85.0,65.0,65.0,1.19,2.37,2.37,10.74,10.74,9.91,39.99,16.01,15.08,16.01,15.08,38.0,20.0,25.0,83.0,17.0,3.0,1.0,26.0,9.0,23.0,1.17,1.19,13.65,1.0,2.0,14.0,83.0,58.0,58.0,0.7,0.9,0.9,15.8,15.8,14.93,3.58,4.81,34.0,64.0,0.01,0.03,1.0,1.0,1.0,1.0
8475810,2024,Bryan Rust,PIT,R,all,52,61170.0,1298.0,43.04,0.49,0.47,0.52,0.48,0.51,0.47,137.0,150.94,19.58,12.26,33.78,5.02,74.38,52.98,18.08,19.6,18.09,18.0,7.0,130.0,68.0,39.0,237.0,46.0,21.0,27.0,2.0,20.0,0.0,60.0,70.0,109.0,177.0,8.0,16.0,8.0,50.0,13.0,42.0,118.0,50.0,30.0,3.91,6.06,9.61,10.0,7.0,4.0,238.08,198.0,198.51,12.0,2.83,6.14,5.96,16.45,16.48,15.96,1298.0,278.0,136.0,242.0,642.0,103.0,167.0,220.0,808.0,8.0,4.0,128771.0,16.0,16.0,8.0,42.0,613.32,68.94,64.02,69.23,64.28,545.0,288.0,311.0,1144.0,67.0,87.0,9.0,578.0,163.0,92.0,16.7,20.2,32.04,27.0,19.0,21.0,1143.22,833.0,831.81,10.87,18.37,18.37,61.44,61.54,59.21,571.08,71.13,67.4,71.56,67.83,519.0,269.0,255.0,1043.0,81.0,64.0,9.0,538.0,171.0,79.0,15.98,22.36,32.78,22.0,25.0,34.0,1052.27,788.0,794.92,8.66,12.11,12.11,67.69,68.15,65.6,92.17,104.95,1983.0,2177.0,0.0,0.0,0.0,0.0,0.0,0.0
8475810,2024,Bryan Rust,PIT,R,5on5,52,45994.0,1046.0,43.04,0.49,0.48,0.5,0.5,0.49,0.49,205.0,106.21,11.99,8.34,25.55,3.51,52.85,37.76,11.31,12.01,11.32,10.0,5.0,93.0,47.0,29.0,169.0,29.0,14.0,18.0,1.0,16.0,0.0,37.0,55.0,79.0,126.0,8.0,16.0,5.0,49.0,10.0,30.0,83.0,41.0,16.0,2.78,4.97,4.25,7.0,7.0,0.0,170.08,140.0,140.51,8.0,1.75,3.53,3.2,10.55,10.56,10.25,1046.0,190.0,85.0,217.0,554.0,85.0,139.0,177.0,645.0,5.0,1.0,110443.0,16.0,14.0,7.0,27.0,417.09,37.87,35.79,38.15,36.05,370.0,199.0,224.0,793.0,40.0,54.0,5.0,411.0,111.0,47.0,11.62,13.55,12.7,21.0,14.0,5.0,792.22,569.0,567.81,6.06,10.53,10.53,33.4,33.5,32.57,426.6,39.83,38.22,40.26,38.65,374.0,211.0,196.0,781.0,51.0,50.0,7.0,417.0,130.0,38.0,12.14,17.21,10.48,17.0,22.0,12.0,790.27,585.0,591.92,5.93,8.82,8.82,36.94,37.4,36.61,68.68,75.18,1721.0,1752.0,2.18,2.72,37.0,40.0,27.0,29.0
8475810,2024,Bryan Rust,PIT,R,4on5,52,3653.0,111.0,34.34,0.04,0.06,0.09,0.07,0.11,0.09,178.0,2.97,0.09,0.09,0.32,0.08,0.89,2.53,0.09,0.09,0.09,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,0.02,0.0,0.0,0.11,0.11,0.11,111.0,3.0,41.0,13.0,54.0,4.0,21.0,13.0,73.0,1.0,0.0,9160.0,0.0,0.0,0.0,1.0,7.53,0.43,0.42,0.43,0.42,8.0,3.0,1.0,12.0,0.0,0.0,0.0,11.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,12.0,11.0,11.0,0.08,0.0,0.0,0.52,0.52,0.5,66.82,11.6,10.51,11.6,10.51,66.0,26.0,24.0,116.0,10.0,5.0,1.0,60.0,16.0,16.0,1.58,1.84,8.18,2.0,0.0,8.0,116.0,92.0,92.0,1.53,1.91,1.91,11.22,11.22,10.35,1.29,19.58,23.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0
8475810,2024,Bryan Rust,PIT,R,5on4,52,8372.0,108.0,40.48,0.85,0.91,0.83,0.84,0.8,0.81,161.0,28.33,4.64,2.8,5.46,0.92,14.99,8.2,4.11,4.64,4.11,6.0,2.0,21.0,16.0,8.0,45.0,11.0,3.0,5.0,1.0,3.0,0.0,16.0,10.0,18.0,34.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,6.0,8.0,0.68,0.65,3.3,0.0,0.0,3.0,45.0,37.0,37.0,0.0,0.76,1.34,1.97,3.43,3.43,3.38,108.0,78.0,1.0,8.0,21.0,12.0,5.0,19.0,72.0,0.0,2.0,5778.0,0.0,2.0,1.0,4.0,137.27,18.35,16.89,18.35,16.89,124.0,60.0,64.0,248.0,16.0,26.0,3.0,120.0,37.0,27.0,3.21,4.56,10.57,2.0,3.0,11.0,248.0,184.0,184.0,3.48,5.48,5.48,16.35,16.35,15.81,33.3,3.22,3.12,3.22,3.12,38.0,9.0,5.0,52.0,2.0,6.0,0.0,31.0,14.0,2.0,0.9,1.84,0.48,2.0,0.0,0.0,52.0,47.0,47.0,0.45,0.47,0.47,3.2,3.2,3.18,15.59,1.46,162.0,31.0,0.0,0.1,1.0,1.0,0.0,1.0
8474586,2024,Jordan Eberle,SEA,R,other,21,1171.0,13.0,7.22,0.29,0.45,0.66,0.43,0.56,0.45,72.0,3.49,0.43,0.3,0.59,0.12,2.48,1.08,0.38,0.43,0.38,1.0,0.0,3.0,2.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.16,0.27,0.0,1.0,0.0,0.0,6.0,5.0,5.0,0.0,0.09,0.0,0.0,0.51,0.51,0.46,13.0,2.0,0.0,0.0,11.0,1.0,2.0,5.0,5.0,1.0,0.0,1728.0,0.0,0.0,0.0,0.0,14.34,2.12,2.02,2.12,2.02,16.0,6.0,21.0,43.0,6.0,0.0,0.0,11.0,10.0,1.0,0.53,1.16,0.43,3.0,2.0,1.0,43.0,22.0,22.0,0.33,0.0,0.0,2.45,2.45,2.33,10.56,5.13,5.07,5.13,5.07,9.0,8.0,5.0,22.0,3.0,1.0,0.0,7.0,2.0,8.0,0.2,0.24,4.68,0.0,0.0,3.0,22.0,17.0,17.0,0.2,0.36,0.36,4.96,4.96,4.93,3.43,4.24,26.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
